Date,Day_of_Week,Academic_Period,Is_Weekend,Meal,Portions_Prepared,Portions_Sold,Waste_Portions,Waste_Pct,Price_UGX,Revenue_UGX,Ingredient_Cost_UGX,Waste_Cost_UGX,Gross_Profit_UGX,Posho_Flour_kg,Beans_kg,Cooking_Oil_L,Matooke_kg,Groundnuts_kg,Rice_kg,Chicken_kg,Offal_kg,Onions_kg,Irish_Potatoes_kg,Eggs_units,Wheat_Flour_kg,Cabbage_kg,Tomatoes_kg
2024-05-07,Tuesday,Sem1_Exams,False,Katogo (Offal+Matoke),131,130,1,0.8,"3,500","455,000","221,064","1,764","232,172",0.0,0.0,0.0,46.3,0.0,0.0,0.0,18.9,6.7,0.0,0.0,0.0,0.0,0.0
2024-05-07,Tuesday,Sem1_Exams,False,Chips & Eggs,117,105,12,10.3,"4,500","472,500","236,855","28,080","207,565",0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,169.8,0.0,0.0,0.0
2024-05-07,Tuesday,Sem1_Exams,False,Rolex,252,210,42,16.7,"2,500","525,000","217,623","45,150","262,227",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.1,24.9,12.7,9.8
2024-05-08,Wednesday,Sem1_Exams,False,Posho & Beans,173,153,20,11.6,"3,000","459,000","206,636","28,020","224,344",44.6,25.6,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,Wednesday,Sem1_Exams,False,Matooke & Groundnut Stew,172,144,28,16.3,"4,000","576,000","309,837","62,496","203,667",0.0,0.0,5.3,70.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,Wednesday,Sem1_Exams,False,Rice & Chicken,110,95,15,13.6,"6,000","570,000","375,844","61,560","132,596",0.0,0.0,4.3,0.0,0.0,22.9,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,Wednesday,Sem1_Exams,False,Katogo (Offal+Matoke),78,67,11,14.1,"3,500","234,500","113,933","19,404","101,163",0.0,0.0,0.0,26.5,0.0,0.0,0.0,11.8,4.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,Wednesday,Sem1_Exams,False,Chips & Eggs,122,115,7,5.7,"4,500","517,500","259,412","16,380","241,708",0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,36.5,182.2,0.0,0.0,0.0
2024-05-08,Wednesday,Sem1_Exams,False,Rolex,298,249,49,16.4,"2,500","622,500","258,039","52,675","311,786",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.3,29.6,14.5,11.7
2024-05-09,Thursday,Sem1_Exams,False,Posho & Beans,166,141,25,15.1,"3,000","423,000","190,430","35,025","197,545",41.0,23.8,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09,Thursday,Sem1_Exams,False,Matooke & Groundnut Stew,177,172,5,2.8,"4,000","688,000","370,083","11,160","306,757",0.0,0.0,5.3,73.7,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09,Thursday,Sem1_Exams,False,Rice & Chicken,119,101,18,15.1,"6,000","606,000","399,582","73,872","132,546",0.0,0.0,4.8,0.0,0.0,23.7,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09,Thursday,Sem1_Exams,False,Katogo (Offal+Matoke),70,62,8,11.4,"3,500","217,000","105,431","14,112","97,457",0.0,0.0,0.0,25.0,0.0,0.0,0.0,10.1,3.3,0.0,0.0,0.0,0.0,0.0
2024-05-09,Thursday,Sem1_Exams,False,Chips & Eggs,136,114,22,16.2,"4,500","513,000","257,157","51,480","204,363",0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,42.4,198.7,0.0,0.0,0.0
2024-05-09,Thursday,Sem1_Exams,False,Rolex,168,135,33,19.6,"2,500","337,500","139,900","35,475","162,125",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.3,16.5,8.4,6.9
2024-05-10,Friday,Sem1_Exams,False,Posho & Beans,237,197,40,16.9,"3,000","591,000","266,061","56,040","268,899",58.9,36.8,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,Friday,Sem1_Exams,False,Matooke & Groundnut Stew,255,225,30,11.8,"4,000","900,000","484,121","66,960","348,919",0.0,0.0,7.5,106.6,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,Friday,Sem1_Exams,False,Rice & Chicken,162,154,8,4.9,"6,000","924,000","609,263","32,832","281,905",0.0,0.0,6.5,0.0,0.0,32.9,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,Friday,Sem1_Exams,False,Katogo (Offal+Matoke),123,87,36,29.3,"3,500","304,500","147,943","63,504","93,053",0.0,0.0,0.0,42.6,0.0,0.0,0.0,18.6,6.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,Friday,Sem1_Exams,False,Chips & Eggs,141,125,16,11.3,"4,500","562,500","281,970","37,440","243,090",0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,43.8,214.5,0.0,0.0,0.0
2024-05-10,Friday,Sem1_Exams,False,Rolex,153,137,16,10.5,"2,500","342,500","141,973","17,200","183,327",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.9,14.6,8.0,6.0
2024-05-11,Saturday,Sem1_Exams,True,Posho & Beans,136,133,3,2.2,"3,000","399,000","179,625","4,203","215,172",33.7,20.6,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-11,Saturday,Sem1_Exams,True,Matooke & Groundnut Stew,100,90,10,10.0,"4,000","360,000","193,648","22,320","144,032",0.0,0.0,3.1,38.9,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-11,Saturday,Sem1_Exams,True,Rice & Chicken,47,40,7,14.9,"6,000","240,000","158,250","28,728","53,022",0.0,0.0,1.9,0.0,0.0,9.5,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-11,Saturday,Sem1_Exams,True,Katogo (Offal+Matoke),45,40,5,11.1,"3,500","140,000","68,020","8,820","63,160",0.0,0.0,0.0,16.0,0.0,0.0,0.0,6.6,2.3,0.0,0.0,0.0,0.0,0.0
2024-05-11,Saturday,Sem1_Exams,True,Chips & Eggs,51,47,4,7.8,"4,500","211,500","106,021","9,360","96,119",0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.9,76.3,0.0,0.0,0.0
2024-05-11,Saturday,Sem1_Exams,True,Rolex,150,146,4,2.7,"2,500","365,000","151,300","4,300","209,400",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.9,14.8,7.5,6.2
2024-05-12,Sunday,Sem1_Exams,True,Posho & Beans,125,104,21,16.8,"3,000","312,000","140,459","29,421","142,120",30.6,18.3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12,Sunday,Sem1_Exams,True,Matooke & Groundnut Stew,130,110,20,15.4,"4,000","440,000","236,681","44,640","158,679",0.0,0.0,4.1,52.7,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12,Sunday,Sem1_Exams,True,Rice & Chicken,111,104,7,6.3,"6,000","624,000","411,451","28,728","183,821",0.0,0.0,4.6,0.0,0.0,22.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12,Sunday,Sem1_Exams,True,Katogo (Offal+Matoke),51,46,5,9.8,"3,500","161,000","78,223","8,820","73,957",0.0,0.0,0.0,18.0,0.0,0.0,0.0,7.3,2.6,0.0,0.0,0.0,0.0,0.0
2024-05-12,Sunday,Sem1_Exams,True,Chips & Eggs,15,13,2,13.3,"4,500","58,500","29,325","4,680","24,495",0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,4.4,22.7,0.0,0.0,0.0
2024-05-12,Sunday,Sem1_Exams,True,Rolex,177,155,22,12.4,"2,500","387,500","160,626","23,650","203,224",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.4,17.9,9.0,7.1
2024-05-13,Monday,Sem1_Exams,False,Posho & Beans,267,235,32,12.0,"3,000","705,000","317,383","44,832","342,785",65.1,41.7,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,Monday,Sem1_Exams,False,Matooke & Groundnut Stew,151,127,24,15.9,"4,000","508,000","273,259","53,568","181,173",0.0,0.0,4.4,57.5,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,Monday,Sem1_Exams,False,Rice & Chicken,143,116,27,18.9,"6,000","696,000","458,926","110,808","126,266",0.0,0.0,5.6,0.0,0.0,29.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,Monday,Sem1_Exams,False,Katogo (Offal+Matoke),91,86,5,5.5,"3,500","301,000","146,243","8,820","145,937",0.0,0.0,0.0,31.2,0.0,0.0,0.0,13.2,4.4,0.0,0.0,0.0,0.0,0.0
2024-05-13,Monday,Sem1_Exams,False,Chips & Eggs,95,88,7,7.4,"4,500","396,000","198,507","16,380","181,113",0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,29.0,146.0,0.0,0.0,0.0
2024-05-13,Monday,Sem1_Exams,False,Rolex,261,216,45,17.2,"2,500","540,000","223,841","48,375","267,784",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.9,25.9,13.3,10.6
2024-05-14,Tuesday,Sem1_Exams,False,Posho & Beans,259,237,22,8.5,"3,000","711,000","320,084","30,822","360,094",63.3,38.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,Tuesday,Sem1_Exams,False,Matooke & Groundnut Stew,152,138,14,9.2,"4,000","552,000","296,927","31,248","223,825",0.0,0.0,4.7,61.6,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,Tuesday,Sem1_Exams,False,Rice & Chicken,144,123,21,14.6,"6,000","738,000","486,619","86,184","165,197",0.0,0.0,6.0,0.0,0.0,28.9,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,Tuesday,Sem1_Exams,False,Katogo (Offal+Matoke),116,105,11,9.5,"3,500","367,500","178,552","19,404","169,544",0.0,0.0,0.0,39.9,0.0,0.0,0.0,17.7,5.9,0.0,0.0,0.0,0.0,0.0
2024-05-14,Tuesday,Sem1_Exams,False,Chips & Eggs,91,80,11,12.1,"4,500","360,000","180,461","25,740","153,799",0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,26.1,138.9,0.0,0.0,0.0
2024-05-14,Tuesday,Sem1_Exams,False,Rolex,181,141,40,22.1,"2,500","352,500","146,118","43,000","163,382",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.8,19.0,9.5,7.0
2024-05-15,Wednesday,Sem1_Exams,False,Posho & Beans,233,219,14,6.0,"3,000","657,000","295,774","19,614","341,612",56.1,33.2,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15,Wednesday,Sem1_Exams,False,Matooke & Groundnut Stew,210,186,24,11.4,"4,000","744,000","400,207","53,568","290,225",0.0,0.0,6.2,83.9,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15,Wednesday,Sem1_Exams,False,Rice & Chicken,135,109,26,19.3,"6,000","654,000","431,232","106,704","116,064",0.0,0.0,5.6,0.0,0.0,27.7,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15,Wednesday,Sem1_Exams,False,Katogo (Offal+Matoke),118,105,13,11.0,"3,500","367,500","178,552","22,932","166,016",0.0,0.0,0.0,41.4,0.0,0.0,0.0,18.5,5.8,0.0,0.0,0.0,0.0,0.0
2024-05-15,Wednesday,Sem1_Exams,False,Chips & Eggs,132,127,5,3.8,"4,500","571,500","286,482","11,700","273,318",0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,37.7,189.2,0.0,0.0,0.0
2024-05-15,Wednesday,Sem1_Exams,False,Rolex,166,139,27,16.3,"2,500","347,500","144,046","29,025","174,429",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.8,17.0,8.0,6.6
2024-05-16,Thursday,Sem_Break,False,Posho & Beans,69,64,5,7.2,"3,000","192,000","86,436","7,005","98,559",17.3,10.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,Thursday,Sem_Break,False,Matooke & Groundnut Stew,62,52,10,16.1,"4,000","208,000","111,886","22,320","73,794",0.0,0.0,1.9,25.2,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,Thursday,Sem_Break,False,Rice & Chicken,15,12,3,20.0,"6,000","72,000","47,475","12,312","12,213",0.0,0.0,0.6,0.0,0.0,3.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,Thursday,Sem_Break,False,Katogo (Offal+Matoke),65,53,12,18.5,"3,500","185,500","90,126","21,168","74,206",0.0,0.0,0.0,22.4,0.0,0.0,0.0,10.2,3.3,0.0,0.0,0.0,0.0,0.0
2024-05-16,Thursday,Sem_Break,False,Chips & Eggs,9,8,1,11.1,"4,500","36,000","18,046","2,340","15,614",0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.7,13.7,0.0,0.0,0.0
2024-05-16,Thursday,Sem_Break,False,Rolex,140,127,13,9.3,"2,500","317,500","131,610","13,975","171,915",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.2,14.3,6.9,5.7
2024-05-17,Friday,Sem_Break,False,Posho & Beans,35,32,3,8.6,"3,000","96,000","43,218","4,203","48,579",8.6,5.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,Friday,Sem_Break,False,Matooke & Groundnut Stew,24,22,2,8.3,"4,000","88,000","47,336","4,464","36,200",0.0,0.0,0.7,9.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,Friday,Sem_Break,False,Rice & Chicken,63,50,13,20.6,"6,000","300,000","197,813","53,352","48,835",0.0,0.0,2.5,0.0,0.0,13.1,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,Friday,Sem_Break,False,Katogo (Offal+Matoke),5,4,1,20.0,"3,500","14,000","6,802","1,764","5,434",0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0
2024-05-17,Friday,Sem_Break,False,Chips & Eggs,61,50,11,18.0,"4,500","225,000","112,788","25,740","86,472",0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,90.5,0.0,0.0,0.0
2024-05-17,Friday,Sem_Break,False,Rolex,142,134,8,5.6,"2,500","335,000","138,864","8,600","187,536",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,14.7,6.8,5.5
2024-05-18,Saturday,Sem_Break,True,Posho & Beans,5,4,1,20.0,"3,000","12,000","5,402","1,401","5,197",1.3,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-18,Saturday,Sem_Break,True,Matooke & Groundnut Stew,71,68,3,4.2,"4,000","272,000","146,312","6,696","118,992",0.0,0.0,2.0,28.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-18,Saturday,Sem_Break,True,Rice & Chicken,5,4,1,20.0,"6,000","24,000","15,825","4,104","4,071",0.0,0.0,0.2,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-18,Saturday,Sem_Break,True,Katogo (Offal+Matoke),20,16,4,20.0,"3,500","56,000","27,208","7,056","21,736",0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.9,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-18,Saturday,Sem_Break,True,Chips & Eggs,26,21,5,19.2,"4,500","94,500","47,371","11,700","35,429",0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,7.6,39.6,0.0,0.0,0.0
2024-05-18,Saturday,Sem_Break,True,Rolex,5,5,0,0.0,"2,500","12,500","5,182",0,"7,318",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,0.2,0.2
2024-05-19,Sunday,Sem_Break,True,Posho & Beans,8,7,1,12.5,"3,000","21,000","9,454","1,401","10,145",2.0,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-19,Sunday,Sem_Break,True,Matooke & Groundnut Stew,57,49,8,14.0,"4,000","196,000","105,431","17,856","72,713",0.0,0.0,1.7,23.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-19,Sunday,Sem_Break,True,Rice & Chicken,12,10,2,16.7,"6,000","60,000","39,563","8,208","12,229",0.0,0.0,0.5,0.0,0.0,2.5,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-19,Sunday,Sem_Break,True,Katogo (Offal+Matoke),15,13,2,13.3,"3,500","45,500","22,106","3,528","19,866",0.0,0.0,0.0,5.2,0.0,0.0,0.0,2.2,0.7,0.0,0.0,0.0,0.0,0.0
2024-05-19,Sunday,Sem_Break,True,Chips & Eggs,33,28,5,15.2,"4,500","126,000","63,161","11,700","51,139",0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10.4,51.1,0.0,0.0,0.0
2024-05-19,Sunday,Sem_Break,True,Rolex,41,39,2,4.9,"2,500","97,500","40,416","2,150","54,934",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,4.2,2.1,1.7
2024-05-20,Monday,Sem_Break,False,Posho & Beans,29,26,3,10.3,"3,000","78,000","35,115","4,203","38,682",7.0,4.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,Monday,Sem_Break,False,Matooke & Groundnut Stew,5,4,1,20.0,"4,000","16,000","8,607","2,232","5,161",0.0,0.0,0.1,1.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,Monday,Sem_Break,False,Rice & Chicken,54,41,13,24.1,"6,000","246,000","162,206","53,352","30,442",0.0,0.0,2.1,0.0,0.0,10.6,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,Monday,Sem_Break,False,Katogo (Offal+Matoke),60,50,10,16.7,"3,500","175,000","85,025","17,640","72,335",0.0,0.0,0.0,22.0,0.0,0.0,0.0,9.3,3.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,Monday,Sem_Break,False,Chips & Eggs,60,47,13,21.7,"4,500","211,500","106,021","30,420","75,059",0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,17.5,89.9,0.0,0.0,0.0
2024-05-20,Monday,Sem_Break,False,Rolex,60,51,9,15.0,"2,500","127,500","52,851","9,675","64,974",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,5.9,3.0,2.5
2024-05-21,Tuesday,Sem_Break,False,Posho & Beans,70,60,10,14.3,"3,000","180,000","81,034","14,010","84,956",16.9,10.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-21,Tuesday,Sem_Break,False,Matooke & Groundnut Stew,67,57,10,14.9,"4,000","228,000","122,644","22,320","83,036",0.0,0.0,2.0,28.1,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-21,Tuesday,Sem_Break,False,Rice & Chicken,74,56,18,24.3,"6,000","336,000","221,550","73,872","40,578",0.0,0.0,3.1,0.0,0.0,14.7,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-21,Tuesday,Sem_Break,False,Katogo (Offal+Matoke),30,27,3,10.0,"3,500","94,500","45,913","5,292","43,295",0.0,0.0,0.0,10.8,0.0,0.0,0.0,4.5,1.4,0.0,0.0,0.0,0.0,0.0
2024-05-21,Tuesday,Sem_Break,False,Chips & Eggs,30,24,6,20.0,"4,500","108,000","54,138","14,040","39,822",0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,9.3,43.3,0.0,0.0,0.0
2024-05-21,Tuesday,Sem_Break,False,Rolex,79,75,4,5.1,"2,500","187,500","77,722","4,300","105,478",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1,7.6,3.9,3.2
2024-05-22,Wednesday,Sem_Break,False,Posho & Beans,96,85,11,11.5,"3,000","255,000","114,798","15,411","124,791",22.9,14.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-22,Wednesday,Sem_Break,False,Matooke & Groundnut Stew,41,36,5,12.2,"4,000","144,000","77,459","11,160","55,381",0.0,0.0,1.2,16.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-22,Wednesday,Sem_Break,False,Rice & Chicken,21,18,3,14.3,"6,000","108,000","71,213","12,312","24,475",0.0,0.0,0.8,0.0,0.0,4.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-22,Wednesday,Sem_Break,False,Katogo (Offal+Matoke),53,39,14,26.4,"3,500","136,500","66,319","24,696","45,485",0.0,0.0,0.0,18.6,0.0,0.0,0.0,8.3,2.5,0.0,0.0,0.0,0.0,0.0
2024-05-22,Wednesday,Sem_Break,False,Chips & Eggs,88,85,3,3.4,"4,500","382,500","191,740","7,020","183,740",0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,26.1,136.0,0.0,0.0,0.0
2024-05-22,Wednesday,Sem_Break,False,Rolex,83,68,15,18.1,"2,500","170,000","70,468","16,125","83,407",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.7,8.7,4.1,3.2
2024-05-23,Thursday,Sem_Break,False,Posho & Beans,120,107,13,10.8,"3,000","321,000","144,510","18,213","158,277",29.2,18.7,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23,Thursday,Sem_Break,False,Matooke & Groundnut Stew,36,28,8,22.2,"4,000","112,000","60,246","17,856","33,898",0.0,0.0,1.0,14.4,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23,Thursday,Sem_Break,False,Rice & Chicken,82,74,8,9.8,"6,000","444,000","292,763","32,832","118,405",0.0,0.0,3.3,0.0,0.0,16.3,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23,Thursday,Sem_Break,False,Katogo (Offal+Matoke),49,41,8,16.3,"3,500","143,500","69,720","14,112","59,668",0.0,0.0,0.0,16.5,0.0,0.0,0.0,7.6,2.4,0.0,0.0,0.0,0.0,0.0
2024-05-23,Thursday,Sem_Break,False,Chips & Eggs,40,33,7,17.5,"4,500","148,500","74,440","16,380","57,680",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,61.4,0.0,0.0,0.0
2024-05-23,Thursday,Sem_Break,False,Rolex,107,100,7,6.5,"2,500","250,000","103,630","7,525","138,845",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.9,10.8,5.4,4.5
2024-05-24,Friday,Sem_Break,False,Posho & Beans,5,4,1,20.0,"3,000","12,000","5,402","1,401","5,197",1.2,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,Friday,Sem_Break,False,Matooke & Groundnut Stew,37,31,6,16.2,"4,000","124,000","66,701","13,392","43,907",0.0,0.0,1.2,14.5,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,Friday,Sem_Break,False,Rice & Chicken,54,39,15,27.8,"6,000","234,000","154,294","61,560","18,146",0.0,0.0,2.3,0.0,0.0,10.4,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,Friday,Sem_Break,False,Katogo (Offal+Matoke),29,24,5,17.2,"3,500","84,000","40,812","8,820","34,368",0.0,0.0,0.0,10.5,0.0,0.0,0.0,4.4,1.5,0.0,0.0,0.0,0.0,0.0
2024-05-24,Friday,Sem_Break,False,Chips & Eggs,63,55,8,12.7,"4,500","247,500","124,067","18,720","104,713",0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,18.1,96.4,0.0,0.0,0.0
2024-05-24,Friday,Sem_Break,False,Rolex,96,86,10,10.4,"2,500","215,000","89,122","10,750","115,128",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.1,9.2,4.6,4.0
2024-05-25,Saturday,Sem_Break,True,Posho & Beans,26,23,3,11.5,"3,000","69,000","31,063","4,203","33,734",6.8,3.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Saturday,Sem_Break,True,Matooke & Groundnut Stew,52,42,10,19.2,"4,000","168,000","90,369","22,320","55,311",0.0,0.0,1.6,21.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Saturday,Sem_Break,True,Rice & Chicken,5,4,1,20.0,"6,000","24,000","15,825","4,104","4,071",0.0,0.0,0.2,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Saturday,Sem_Break,True,Katogo (Offal+Matoke),33,26,7,21.2,"3,500","91,000","44,213","12,348","34,439",0.0,0.0,0.0,11.6,0.0,0.0,0.0,4.8,1.7,0.0,0.0,0.0,0.0,0.0
2024-05-25,Saturday,Sem_Break,True,Chips & Eggs,5,5,0,0.0,"4,500","22,500","11,279",0,"11,221",0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,7.8,0.0,0.0,0.0
2024-05-25,Saturday,Sem_Break,True,Rolex,40,37,3,7.5,"2,500","92,500","38,343","3,225","50,932",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1,4.0,2.0,1.6
2024-05-26,Sunday,Sem_Break,True,Posho & Beans,24,21,3,12.5,"3,000","63,000","28,362","4,203","30,435",5.9,3.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Sunday,Sem_Break,True,Matooke & Groundnut Stew,94,77,17,18.1,"4,000","308,000","165,677","37,944","104,379",0.0,0.0,2.7,35.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Sunday,Sem_Break,True,Rice & Chicken,36,34,2,5.6,"6,000","204,000","134,513","8,208","61,279",0.0,0.0,1.4,0.0,0.0,7.1,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Sunday,Sem_Break,True,Katogo (Offal+Matoke),66,65,1,1.5,"3,500","227,500","110,532","1,764","115,204",0.0,0.0,0.0,23.0,0.0,0.0,0.0,9.5,3.2,0.0,0.0,0.0,0.0,0.0
